price,year,manufacturer,condition,cylinders,fuel,odometer,transmission,drive,type,vehicle_age,price_tier
34950,2018.0,chevrolet,,8 cylinders,gas,27824.0,automatic,4wd,truck,5.0,premium
29991,2017.0,other,,,gas,79935.0,automatic,rwd,sedan,6.0,premium
36988,2018.0,toyota,like new,6 cylinders,gas,19230.0,automatic,4wd,pickup,5.0,premium
15988,2012.0,nissan,excellent,8 cylinders,gas,102236.0,automatic,rwd,pickup,11.0,mid
7495,2012.0,chevrolet,excellent,4 cylinders,gas,81123.0,automatic,fwd,sedan,11.0,budget
5295,2001.0,toyota,excellent,6 cylinders,gas,135123.0,automatic,fwd,mini-van,22.0,budget
4995,2005.0,chevrolet,excellent,,gas,113123.0,automatic,fwd,sedan,18.0,budget
5295,2010.0,chevrolet,excellent,4 cylinders,gas,75123.0,manual,fwd,sedan,13.0,budget
9998,2018.0,nissan,like new,4 cylinders,gas,45072.0,automatic,fwd,sedan,5.0,budget
16988,2017.0,other,like new,6 cylinders,gas,70345.0,automatic,fwd,sedan,6.0,mid
36999,2016.0,ford,,,gas,82770.0,automatic,4wd,truck,7.0,premium
6795,2016.0,ford,excellent,4 cylinders,gas,95123.0,automatic,fwd,sedan,7.0,budget
6495,2005.0,other,excellent,6 cylinders,gas,129879.0,automatic,fwd,sedan,18.0,budget
12988,2006.0,chevrolet,excellent,8 cylinders,gas,102185.0,automatic,rwd,SUV,17.0,mid
24988,2008.0,ford,excellent,8 cylinders,diesel,105961.0,automatic,4wd,pickup,15.0,premium
85994,2018.0,gmc,excellent,8 cylinders,diesel,3400.0,automatic,4wd,truck,5.0,premium
9799,2015.0,dodge,,,gas,96504.0,automatic,fwd,sedan,8.0,budget
22500,1997.0,ford,excellent,8 cylinders,diesel,1.0,manual,4wd,pickup,26.0,mid
11500,2006.0,toyota,excellent,8 cylinders,gas,85921.0,automatic,4wd,truck,17.0,mid
15950,2005.0,chevrolet,,8 cylinders,gas,94522.0,automatic,4wd,truck,18.0,mid
19995,2018.0,ford,like new,4 cylinders,gas,43000.0,manual,fwd,hatchback,5.0,mid
10995,2012.0,nissan,,6 cylinders,gas,87000.0,automatic,fwd,sedan,11.0,mid
10995,2010.0,bmw,like new,6 cylinders,gas,90000.0,automatic,4wd,sedan,13.0,mid
13995,2014.0,other,excellent,4 cylinders,gas,108000.0,automatic,fwd,sedan,9.0,mid
15995,2012.0,other,,6 cylinders,gas,120000.0,automatic,4wd,SUV,11.0,mid
17995,2018.0,nissan,,4 cylinders,gas,93000.0,automatic,4wd,SUV,5.0,mid
12995,2014.0,other,,4 cylinders,gas,142000.0,automatic,4wd,wagon,9.0,mid
14995,2013.0,other,excellent,4 cylinders,gas,80000.0,automatic,4wd,SUV,10.0,mid
17995,2011.0,volkswagen,excellent,6 cylinders,diesel,96000.0,automatic,4wd,SUV,12.0,mid
39999,2017.0,ram,,,gas,65981.0,automatic,4wd,truck,6.0,premium
9495,2013.0,nissan,,,gas,126351.0,automatic,fwd,sedan,10.0,budget
25784,2021.0,toyota,,4 cylinders,hybrid,4034.0,automatic,fwd,sedan,2.0,premium
19784,2014.0,jeep,,6 cylinders,diesel,107101.0,automatic,4wd,SUV,9.0,mid
17571,2017.0,other,,4 cylinders,gas,27451.0,automatic,4wd,sedan,6.0,mid
22884,2018.0,toyota,,4 cylinders,hybrid,19802.0,automatic,fwd,sedan,5.0,mid
23958,2020.0,other,,4 cylinders,gas,7628.0,automatic,4wd,wagon,3.0,premium
7495,2003.0,other,,,gas,149122.0,automatic,4wd,SUV,20.0,budget
59999,2017.0,ford,,,gas,42255.0,automatic,4wd,truck,6.0,premium
5495,2008.0,dodge,,6 cylinders,gas,176938.0,automatic,4wd,SUV,15.0,budget
15450,2014.0,nissan,,8 cylinders,gas,253849.0,automatic,4wd,truck,9.0,mid
15450,2014.0,nissan,,8 cylinders,gas,253849.0,automatic,4wd,truck,9.0,mid
67995,2017.0,ford,,8 cylinders,diesel,83243.0,automatic,4wd,truck,6.0,premium
6495,2014.0,other,,4 cylinders,gas,136887.0,automatic,fwd,sedan,9.0,budget
5495,2003.0,gmc,,6 cylinders,gas,146958.0,automatic,4wd,SUV,20.0,budget
17999,2017.0,ford,,4 cylinders,gas,59401.0,automatic,4wd,sedan,6.0,mid
14499,2015.0,other,,4 cylinders,gas,58219.0,automatic,fwd,coupe,8.0,mid
32000,2014.0,ford,excellent,6 cylinders,gas,64000.0,automatic,4wd,pickup,9.0,premium
5500,2004.0,jeep,excellent,8 cylinders,gas,185000.0,automatic,4wd,offroad,19.0,budget
8495,2008.0,nissan,,,gas,73446.0,automatic,fwd,sedan,15.0,budget
28939,2013.0,toyota,,,gas,57337.0,automatic,rwd,truck,10.0,premium
9495,2007.0,other,,,gas,122682.0,automatic,4wd,SUV,16.0,budget
49999,2021.0,toyota,,,gas,5151.0,automatic,4wd,SUV,2.0,premium
69999,2018.0,gmc,,,diesel,36505.0,automatic,4wd,truck,5.0,premium
11495,2014.0,other,,,gas,129123.0,automatic,4wd,wagon,9.0,mid
12900,2003.0,other,excellent,8 cylinders,gas,91000.0,automatic,rwd,convertible,20.0,mid
2900,2005.0,hyundai,,4 cylinders,gas,137765.0,manual,fwd,sedan,18.0,budget
3600,1991.0,other,excellent,8 cylinders,gas,153000.0,automatic,rwd,sedan,32.0,budget
44999,2018.0,ram,,,gas,24577.0,automatic,4wd,truck,5.0,premium
8995,2014.0,ford,excellent,4 cylinders,gas,116.0,automatic,fwd,coupe,9.0,budget
35000,2019.0,other,excellent,4 cylinders,gas,27000.0,automatic,4wd,SUV,4.0,premium
1200,1994.0,honda,good,6 cylinders,gas,172000.0,automatic,rwd,SUV,29.0,budget
15998,2017.0,honda,,4 cylinders,gas,48544.0,automatic,fwd,sedan,6.0,mid
35075,2017.0,ford,,6 cylinders,gas,90369.0,automatic,4wd,pickup,6.0,premium
41999,2019.0,ram,,,gas,85059.0,automatic,4wd,truck,4.0,premium
28995,2016.0,gmc,,6 cylinders,gas,107181.0,automatic,4wd,truck,7.0,premium
22900,2017.0,nissan,like new,6 cylinders,gas,35322.0,automatic,4wd,pickup,6.0,mid
11900,2010.0,jeep,like new,8 cylinders,gas,106180.0,automatic,4wd,SUV,13.0,mid
25995,2013.0,chevrolet,,8 cylinders,gas,127394.0,automatic,4wd,truck,10.0,premium
15999,2017.0,other,like new,4 cylinders,gas,48481.0,automatic,4wd,sedan,6.0,mid
8999,2015.0,dodge,like new,6 cylinders,gas,108552.0,automatic,fwd,SUV,8.0,budget
9899,2011.0,bmw,like new,6 cylinders,gas,109095.0,automatic,4wd,sedan,12.0,budget
11295,2014.0,volkswagen,,5 cylinders,gas,68138.0,automatic,fwd,wagon,9.0,mid
12495,2016.0,volkswagen,,4 cylinders,gas,98700.0,automatic,fwd,SUV,7.0,mid
14988,2007.0,other,good,8 cylinders,gas,152733.0,automatic,4wd,SUV,16.0,mid
6988,2003.0,other,good,4 cylinders,gas,86488.0,automatic,fwd,hatchback,20.0,budget
8588,2009.0,honda,good,4 cylinders,gas,124201.0,automatic,fwd,hatchback,14.0,budget
7995,2002.0,toyota,good,4 cylinders,gas,190000.0,automatic,4wd,pickup,21.0,budget
25997,2006.0,toyota,,8 cylinders,gas,112215.0,automatic,4wd,pickup,17.0,premium
19991,2017.0,nissan,,,gas,36774.0,automatic,fwd,sedan,6.0,mid
32949,2020.0,jeep,,,gas,6551.0,automatic,4wd,SUV,3.0,premium
29499,2013.0,ford,,6 cylinders,gas,124446.0,automatic,4wd,pickup,10.0,premium
11199,2017.0,toyota,,4 cylinders,gas,106626.0,automatic,fwd,other,6.0,mid
9995,2013.0,nissan,excellent,4 cylinders,gas,100467.0,automatic,fwd,sedan,10.0,budget
13785,1999.0,chevrolet,,8 cylinders,gas,117550.0,automatic,rwd,convertible,24.0,mid
19495,2017.0,chevrolet,,8 cylinders,other,94953.0,automatic,rwd,other,6.0,mid
27595,2013.0,chevrolet,,8 cylinders,gas,126052.0,automatic,4wd,other,10.0,premium
18695,2017.0,ram,,4 cylinders,gas,33829.0,automatic,fwd,other,6.0,mid
38991,2014.0,jeep,,,gas,76003.0,automatic,4wd,SUV,9.0,premium
14995,2015.0,toyota,excellent,4 cylinders,gas,152440.0,automatic,4wd,SUV,8.0,mid
9500,1996.0,ford,good,8 cylinders,diesel,242000.0,manual,4wd,truck,27.0,budget
9995,2013.0,honda,,,gas,68577.0,automatic,fwd,hatchback,10.0,budget
7999,2013.0,ford,,,gas,103103.0,automatic,fwd,sedan,10.0,budget
29991,2012.0,ford,,,diesel,128856.0,automatic,4wd,pickup,11.0,premium
21995,2012.0,nissan,,,gas,116818.0,automatic,4wd,pickup,11.0,mid
83000,2020.0,ford,excellent,6 cylinders,gas,4800.0,automatic,4wd,van,3.0,premium
68988,2017.0,ford,like new,8 cylinders,other,36218.0,automatic,4wd,truck,6.0,premium
10299,2010.0,other,,6 cylinders,gas,169366.0,automatic,4wd,SUV,13.0,budget
10999,2009.0,toyota,,6 cylinders,gas,177233.0,automatic,4wd,wagon,14.0,mid
27988,2013.0,ford,excellent,6 cylinders,gas,94050.0,automatic,4wd,other,10.0,premium
19999,2009.0,ford,,8 cylinders,other,121471.0,automatic,4wd,pickup,14.0,mid
10699,2012.0,other,,6 cylinders,gas,162448.0,automatic,4wd,SUV,11.0,mid
25495,2015.0,toyota,,6 cylinders,gas,153232.0,automatic,4wd,SUV,8.0,premium
57995,2015.0,chevrolet,,8 cylinders,diesel,97199.0,automatic,4wd,truck,8.0,premium
12000,1996.0,toyota,,4 cylinders,diesel,40472.0,automatic,4wd,other,27.0,mid
44999,2020.0,toyota,,,gas,26473.0,automatic,4wd,SUV,3.0,premium
6995,2011.0,ford,good,6 cylinders,gas,132000.0,automatic,rwd,truck,12.0,budget
14995,2013.0,bmw,,4 cylinders,gas,76047.0,manual,rwd,sedan,10.0,mid
24991,2018.0,toyota,,,gas,34584.0,automatic,fwd,sedan,5.0,premium
23499,2017.0,other,,4 cylinders,gas,80565.0,automatic,4wd,sedan,6.0,premium
32995,2013.0,ram,like new,8 cylinders,diesel,199495.0,automatic,4wd,pickup,10.0,premium
36995,2017.0,ram,like new,8 cylinders,gas,81424.0,automatic,4wd,truck,6.0,premium
33995,2015.0,gmc,new,8 cylinders,gas,120394.0,automatic,4wd,pickup,8.0,premium
32995,2017.0,other,like new,4 cylinders,gas,89011.0,manual,4wd,sedan,6.0,premium
39999,2017.0,ram,,,gas,72791.0,automatic,4wd,truck,6.0,premium
30995,2018.0,other,like new,4 cylinders,gas,32210.0,automatic,4wd,SUV,5.0,premium
12995,2011.0,other,,6 cylinders,gas,91324.0,automatic,fwd,sedan,12.0,mid
10995,2009.0,other,,8 cylinders,gas,103677.0,automatic,4wd,sedan,14.0,mid
30995,2021.0,other,like new,4 cylinders,gas,4523.0,automatic,4wd,wagon,2.0,premium
26997,2018.0,gmc,like new,4 cylinders,gas,21534.0,automatic,fwd,SUV,5.0,premium
33991,2015.0,gmc,,,gas,141075.0,automatic,4wd,SUV,8.0,premium
21488,2016.0,other,,4 cylinders,gas,55608.0,automatic,4wd,wagon,7.0,mid
12000,2003.0,ford,excellent,8 cylinders,gas,116531.0,automatic,4wd,pickup,20.0,mid
8995,2014.0,ford,good,6 cylinders,gas,149000.0,automatic,rwd,pickup,9.0,budget
5995,2002.0,chevrolet,excellent,8 cylinders,gas,220000.0,automatic,4wd,SUV,21.0,budget
46999,2019.0,ford,,,gas,19097.0,automatic,4wd,truck,4.0,premium
11999,2013.0,other,,4 cylinders,other,70900.0,automatic,fwd,sedan,10.0,mid
25991,2019.0,honda,,,gas,20153.0,automatic,fwd,hatchback,4.0,premium
4125,2006.0,toyota,excellent,4 cylinders,gas,176415.0,automatic,fwd,sedan,17.0,budget
7999,2014.0,hyundai,,,gas,113557.0,automatic,fwd,hatchback,9.0,budget
15991,2005.0,toyota,,,gas,118884.0,automatic,fwd,pickup,18.0,mid
24995,2012.0,toyota,,6 cylinders,gas,142638.0,automatic,4wd,pickup,11.0,premium
36995,2014.0,ford,,6 cylinders,gas,69465.0,automatic,4wd,pickup,9.0,premium
31499,2016.0,ford,,6 cylinders,gas,135000.0,automatic,4wd,pickup,7.0,premium
14500,1995.0,other,like new,4 cylinders,diesel,136000.0,automatic,4wd,mini-van,28.0,mid
17999,1999.0,chevrolet,excellent,8 cylinders,gas,72000.0,manual,rwd,coupe,24.0,mid
17999,1999.0,chevrolet,excellent,8 cylinders,gas,72000.0,manual,rwd,coupe,24.0,mid
17999,1999.0,chevrolet,excellent,8 cylinders,gas,72000.0,manual,rwd,coupe,24.0,mid
15995,2006.0,ram,excellent,8 cylinders,gas,210584.0,automatic,4wd,pickup,17.0,mid
28988,2018.0,jeep,like new,6 cylinders,gas,24545.0,automatic,4wd,SUV,5.0,premium
8998,2012.0,other,good,4 cylinders,gas,97542.0,automatic,fwd,hatchback,11.0,budget
24995,2014.0,ram,excellent,8 cylinders,gas,89034.0,automatic,4wd,pickup,9.0,premium
6000,2004.0,chevrolet,fair,8 cylinders,gas,180000.0,automatic,rwd,truck,19.0,budget
32499,2018.0,other,,4 cylinders,gas,20018.0,automatic,4wd,SUV,5.0,premium
19991,2019.0,other,,,hybrid,83286.0,automatic,fwd,SUV,4.0,mid
52999,2020.0,chevrolet,,,gas,14014.0,automatic,4wd,truck,3.0,premium
22995,2014.0,bmw,,4 cylinders,gas,65220.0,automatic,4wd,sedan,9.0,mid
18995,2016.0,jeep,excellent,4 cylinders,gas,43891.0,automatic,4wd,SUV,7.0,mid
19999,2013.0,other,,6 cylinders,gas,61417.0,automatic,4wd,SUV,10.0,mid
14495,2014.0,other,,,gas,94436.0,automatic,fwd,sedan,9.0,mid
11950,2013.0,toyota,excellent,,hybrid,89000.0,automatic,fwd,hatchback,10.0,mid
9950,2010.0,other,good,4 cylinders,gas,130816.0,automatic,4wd,wagon,13.0,budget
8495,2008.0,other,,,gas,132249.0,automatic,fwd,sedan,15.0,budget
16991,2007.0,chevrolet,,,other,145164.0,automatic,4wd,SUV,16.0,mid
29999,2013.0,ram,,,gas,85654.0,automatic,4wd,truck,10.0,premium
5000,1991.0,chevrolet,good,8 cylinders,gas,98000.0,automatic,rwd,van,32.0,budget
21250,2008.0,ford,like new,8 cylinders,diesel,108556.0,automatic,4wd,truck,15.0,mid
3850,2001.0,other,good,4 cylinders,gas,190754.0,automatic,4wd,SUV,22.0,budget
9824,2010.0,other,,,gas,107788.0,automatic,4wd,wagon,13.0,budget
5895,2006.0,chevrolet,good,8 cylinders,gas,174435.0,automatic,4wd,SUV,17.0,budget
7495,2010.0,toyota,,4 cylinders,gas,108455.0,automatic,fwd,sedan,13.0,budget
26999,2001.0,other,,6 cylinders,gas,52459.0,automatic,rwd,convertible,22.0,premium
1100,2007.0,ford,good,6 cylinders,gas,175000.0,automatic,fwd,wagon,16.0,budget
18495,2013.0,other,,4 cylinders,gas,86374.0,manual,4wd,sedan,10.0,mid
12841,2010.0,volkswagen,,,gas,81712.0,automatic,fwd,hatchback,13.0,mid
18819,2018.0,jeep,,,gas,25296.0,automatic,4wd,SUV,5.0,mid
29852,2018.0,ram,,,gas,49945.0,automatic,4wd,pickup,5.0,premium
53741,2020.0,gmc,,,diesel,14220.0,automatic,4wd,pickup,3.0,premium
15896,2013.0,bmw,,,gas,64029.0,automatic,rwd,coupe,10.0,mid
11999,2014.0,ford,,4 cylinders,other,54102.0,automatic,fwd,sedan,9.0,mid
21999,2017.0,other,,,gas,70779.0,automatic,4wd,wagon,6.0,mid
55950,2011.0,ram,good,6 cylinders,diesel,123000.0,automatic,4wd,pickup,12.0,premium
13445,2012.0,honda,like new,,gas,131612.0,automatic,4wd,SUV,11.0,mid
27300,2014.0,ram,excellent,8 cylinders,gas,77100.0,automatic,4wd,truck,9.0,premium
53000,2018.0,gmc,excellent,8 cylinders,diesel,15675.0,automatic,4wd,truck,5.0,premium
20700,2017.0,gmc,like new,6 cylinders,gas,112225.0,automatic,4wd,SUV,6.0,mid
7302,2002.0,other,,4 cylinders,gas,81143.0,manual,fwd,hatchback,21.0,budget
32850,2015.0,chevrolet,excellent,8 cylinders,gas,100191.0,automatic,4wd,SUV,8.0,premium
23495,2016.0,bmw,,4 cylinders,gas,33057.0,automatic,4wd,sedan,7.0,mid
13995,2013.0,other,,4 cylinders,gas,101395.0,automatic,fwd,sedan,10.0,mid
16495,2015.0,volkswagen,,4 cylinders,gas,46458.0,automatic,fwd,other,8.0,mid
9495,2011.0,gmc,,8 cylinders,other,235301.0,automatic,4wd,SUV,12.0,budget
22995,2016.0,ram,,6 cylinders,other,88816.0,automatic,4wd,pickup,7.0,mid
6500,1998.0,ram,good,8 cylinders,gas,180000.0,automatic,4wd,truck,25.0,budget
49999,2020.0,chevrolet,,,gas,18142.0,automatic,4wd,truck,3.0,premium
14995,2011.0,other,like new,6 cylinders,gas,146234.0,automatic,4wd,SUV,12.0,mid
29999,2018.0,other,,4 cylinders,gas,43004.0,automatic,4wd,sedan,5.0,premium
29999,2016.0,other,,4 cylinders,gas,77360.0,automatic,4wd,SUV,7.0,premium
23997,2011.0,gmc,,8 cylinders,gas,96402.0,automatic,4wd,SUV,12.0,premium
23742,2019.0,toyota,,4 cylinders,gas,20877.0,automatic,fwd,sedan,4.0,premium
26500,2014.0,ram,,8 cylinders,gas,139847.0,automatic,4wd,truck,9.0,premium
13871,2016.0,other,,4 cylinders,gas,93864.0,automatic,fwd,sedan,7.0,mid
48995,2015.0,gmc,,8 cylinders,diesel,141538.0,automatic,4wd,truck,8.0,premium
44495,2015.0,chevrolet,,8 cylinders,diesel,110895.0,automatic,4wd,truck,8.0,premium
41995,2013.0,gmc,excellent,8 cylinders,diesel,108634.0,automatic,4wd,truck,10.0,premium
19891,2018.0,dodge,,6 cylinders,gas,22127.0,automatic,fwd,van,5.0,mid
19657,2016.0,other,,4 cylinders,gas,48000.0,automatic,4wd,SUV,7.0,mid
3800,2009.0,other,excellent,4 cylinders,gas,200000.0,automatic,4wd,coupe,14.0,budget
7555,2013.0,dodge,,6 cylinders,gas,150240.0,automatic,fwd,mini-van,10.0,budget
7499,2013.0,other,,6 cylinders,gas,144925.0,automatic,fwd,other,10.0,budget
14000,2006.0,other,excellent,6 cylinders,gas,81900.0,manual,rwd,convertible,17.0,mid
34999,2018.0,jeep,,,gas,21811.0,automatic,4wd,SUV,5.0,premium
15950,2012.0,chevrolet,excellent,8 cylinders,gas,120545.0,manual,rwd,coupe,11.0,mid
9000,2011.0,honda,good,6 cylinders,gas,121060.0,automatic,fwd,mini-van,12.0,budget
18250,2016.0,other,excellent,4 cylinders,gas,37500.0,manual,4wd,wagon,7.0,mid
19950,2005.0,ford,excellent,8 cylinders,diesel,148550.0,automatic,4wd,pickup,18.0,mid
3800,2004.0,ford,good,8 cylinders,gas,242000.0,automatic,4wd,truck,19.0,budget
14950,2013.0,ford,excellent,6 cylinders,gas,84729.0,automatic,4wd,SUV,10.0,mid
31950,2013.0,ford,good,8 cylinders,diesel,197770.0,automatic,4wd,pickup,10.0,premium
6950,2013.0,ford,good,4 cylinders,gas,125435.0,automatic,fwd,sedan,10.0,budget
41999,2020.0,chevrolet,like new,6 cylinders,gas,11936.0,automatic,4wd,truck,3.0,premium
13998,2011.0,chevrolet,,8 cylinders,gas,150853.0,automatic,4wd,truck,12.0,mid
23999,2018.0,toyota,,,gas,34904.0,automatic,fwd,sedan,5.0,premium
32499,2017.0,other,,6 cylinders,gas,50185.0,automatic,4wd,SUV,6.0,premium
6000,1998.0,other,excellent,4 cylinders,gas,174777.0,automatic,fwd,sedan,25.0,budget
15991,2016.0,toyota,excellent,,gas,1.0,automatic,fwd,sedan,7.0,mid
14991,2017.0,nissan,excellent,,gas,1.0,automatic,fwd,sedan,6.0,mid
17991,2018.0,nissan,excellent,,gas,1.0,automatic,fwd,sedan,5.0,mid
19991,2014.0,chevrolet,excellent,,gas,1.0,automatic,4wd,SUV,9.0,mid
56999,2016.0,ram,,,diesel,36419.0,automatic,4wd,truck,7.0,premium
14995,2016.0,honda,like new,4 cylinders,gas,93000.0,automatic,fwd,sedan,7.0,mid
12995,2014.0,other,,4 cylinders,gas,142000.0,automatic,4wd,wagon,9.0,mid
16500,2015.0,bmw,excellent,4 cylinders,gas,67000.0,automatic,rwd,sedan,8.0,mid
19995,2018.0,ford,like new,4 cylinders,gas,43000.0,manual,fwd,hatchback,5.0,mid
13995,2014.0,other,excellent,4 cylinders,gas,108000.0,automatic,fwd,sedan,9.0,mid
15995,2015.0,other,,4 cylinders,gas,83000.0,automatic,4wd,sedan,8.0,mid
17995,2013.0,other,,4 cylinders,gas,73000.0,automatic,4wd,wagon,10.0,mid
5995,2009.0,dodge,,,gas,141814.0,automatic,fwd,hatchback,14.0,budget
41995,2017.0,ford,excellent,8 cylinders,gas,63155.0,automatic,4wd,pickup,6.0,premium
7950,2013.0,ford,,4 cylinders,gas,232385.0,automatic,4wd,SUV,10.0,budget
10995,2011.0,other,,,other,130580.0,automatic,fwd,sedan,12.0,mid
29999,2013.0,jeep,,,gas,63408.0,automatic,4wd,SUV,10.0,premium
2800,2003.0,volkswagen,good,4 cylinders,gas,127000.0,manual,fwd,hatchback,20.0,budget
27595,2011.0,gmc,,8 cylinders,gas,63878.0,automatic,4wd,truck,12.0,premium
22971,2016.0,toyota,,4 cylinders,hybrid,58105.0,automatic,fwd,sedan,7.0,mid
27497,2018.0,hyundai,,4 cylinders,gas,14614.0,automatic,4wd,SUV,5.0,premium
17971,2014.0,bmw,,4 cylinders,diesel,87087.0,automatic,4wd,wagon,9.0,mid
39500,2015.0,jeep,like new,6 cylinders,gas,65170.0,automatic,4wd,SUV,8.0,premium
7700,2012.0,ford,like new,6 cylinders,gas,172119.0,automatic,fwd,sedan,11.0,budget
6995,2011.0,nissan,,,gas,105449.0,automatic,fwd,sedan,12.0,budget
19998,2017.0,other,,4 cylinders,gas,21963.0,automatic,fwd,SUV,6.0,mid
19950,2010.0,ram,,8 cylinders,gas,122537.0,automatic,4wd,truck,13.0,mid
41999,2018.0,ford,,,gas,42893.0,automatic,4wd,truck,5.0,premium
28998,2017.0,ram,,,gas,67438.0,automatic,4wd,pickup,6.0,premium
16321,2016.0,jeep,,,gas,74360.0,automatic,4wd,SUV,7.0,mid
23692,2020.0,ford,,,gas,19231.0,automatic,4wd,SUV,3.0,premium
23758,2018.0,other,,,gas,39145.0,automatic,rwd,sedan,5.0,premium
17719,2015.0,ford,,,gas,61264.0,automatic,fwd,SUV,8.0,mid
18988,2018.0,nissan,,,gas,8406.0,automatic,fwd,sedan,5.0,mid
40568,2018.0,ram,,,diesel,58082.0,automatic,4wd,pickup,5.0,premium
28996,2015.0,chevrolet,,,gas,71190.0,automatic,rwd,pickup,8.0,premium
18479,2017.0,hyundai,,,gas,56329.0,automatic,fwd,sedan,6.0,mid
13644,2010.0,ram,,,gas,166769.0,automatic,4wd,pickup,13.0,mid
31959,2019.0,jeep,,,gas,18420.0,automatic,4wd,SUV,4.0,premium
16555,2015.0,honda,excellent,,gas,14330.0,automatic,fwd,hatchback,8.0,mid
22900,2020.0,honda,excellent,,gas,11095.0,automatic,fwd,sedan,3.0,mid
20460,2017.0,other,,,gas,10205.0,automatic,fwd,hatchback,6.0,mid
14900,2008.0,jeep,,,gas,94689.0,automatic,4wd,wagon,15.0,mid
100995,2019.0,ford,,8 cylinders,diesel,31003.0,automatic,4wd,truck,4.0,premium
25495,2006.0,chevrolet,,8 cylinders,diesel,130643.0,automatic,4wd,truck,17.0,premium
10999,2013.0,ford,,4 cylinders,gas,89249.0,other,fwd,sedan,10.0,mid
16995,2012.0,toyota,,,gas,140337.0,automatic,4wd,wagon,11.0,mid
25000,2016.0,ford,excellent,6 cylinders,gas,241000.0,automatic,4wd,truck,7.0,premium
11000,2006.0,chevrolet,excellent,8 cylinders,gas,180000.0,automatic,4wd,truck,17.0,mid
15818,2017.0,chevrolet,,,gas,41778.0,automatic,fwd,sedan,6.0,mid
4500,2003.0,toyota,fair,8 cylinders,gas,261000.0,automatic,4wd,SUV,20.0,budget
36999,2017.0,toyota,,,gas,48827.0,automatic,4wd,truck,6.0,premium
4900,2005.0,toyota,,4 cylinders,gas,101068.0,automatic,fwd,other,18.0,budget
30995,2021.0,other,like new,4 cylinders,gas,4523.0,automatic,4wd,wagon,2.0,premium
4000,2004.0,jeep,excellent,8 cylinders,gas,157.0,automatic,4wd,SUV,19.0,budget
48999,2021.0,toyota,,,gas,12665.0,automatic,4wd,SUV,2.0,premium
3200,2008.0,other,excellent,,gas,128900.0,automatic,fwd,sedan,15.0,budget
7000,2010.0,ford,excellent,6 cylinders,gas,142000.0,automatic,4wd,SUV,13.0,budget
18995,2012.0,nissan,,6 cylinders,gas,96041.0,automatic,4wd,pickup,11.0,mid
21995,2013.0,dodge,,8 cylinders,gas,59375.0,manual,rwd,coupe,10.0,mid
15995,2013.0,volkswagen,,4 cylinders,gas,46977.0,automatic,fwd,hatchback,10.0,mid
9995,2015.0,volkswagen,,4 cylinders,gas,95195.0,automatic,fwd,sedan,8.0,budget
19995,2015.0,other,,4 cylinders,gas,74647.0,automatic,4wd,SUV,8.0,mid
72999,2019.0,chevrolet,,,diesel,22513.0,automatic,4wd,truck,4.0,premium
22995,2012.0,ford,good,6 cylinders,gas,73049.0,automatic,4wd,truck,11.0,mid
42995,2013.0,ram,good,6 cylinders,diesel,139155.0,automatic,4wd,truck,10.0,premium
4495,2006.0,ford,,,gas,190497.0,automatic,fwd,sedan,17.0,budget
22985,2008.0,ram,,6 cylinders,diesel,182742.0,automatic,4wd,pickup,15.0,mid
36985,2013.0,gmc,,8 cylinders,diesel,173556.0,automatic,4wd,pickup,10.0,premium
13495,2000.0,ford,,8 cylinders,diesel,248599.0,automatic,4wd,pickup,23.0,mid
14635,2014.0,ford,,8 cylinders,other,179410.0,automatic,4wd,SUV,9.0,mid
43985,2017.0,ram,,6 cylinders,diesel,153646.0,automatic,4wd,pickup,6.0,premium
5995,2012.0,hyundai,,4 cylinders,gas,167635.0,automatic,fwd,sedan,11.0,budget
6395,2013.0,hyundai,,4 cylinders,hybrid,199760.0,automatic,fwd,sedan,10.0,budget
16465,2014.0,ford,,8 cylinders,other,175729.0,automatic,4wd,pickup,9.0,mid
16295,2013.0,other,,8 cylinders,gas,119114.0,automatic,4wd,SUV,10.0,mid
32985,2012.0,ford,,6 cylinders,gas,82660.0,automatic,4wd,pickup,11.0,premium
21975,2015.0,gmc,,8 cylinders,gas,183749.0,automatic,4wd,pickup,8.0,mid
12995,2016.0,other,,4 cylinders,hybrid,87637.0,automatic,fwd,sedan,7.0,mid
4500,2009.0,chevrolet,good,4 cylinders,gas,100092.0,manual,fwd,sedan,14.0,budget
39888,2007.0,gmc,,8 cylinders,diesel,100476.0,automatic,4wd,pickup,16.0,premium
17000,1998.0,ram,excellent,6 cylinders,diesel,220000.0,automatic,rwd,truck,25.0,mid
